"";"Compound";"Filename";"Area";"RT";"Theoretical_amt";"SMILES";"IC";"Molecular_weight";"area_IC";"Theoretical_conc_uM";"slope_pred";"conc_pred";"Compound_homolog";"SMILES_homolog";"slope_homolog";"pattern";"conc_homolog"
"295";"EtFOSA";"2020071209-cal62";28928109;7,85;6,36;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;3409643132,48311;0,0120637786941529;NA;NA;NA;NA;NA;NA;NA
"296";"EtFOSA";"2020071210-cal71";41853156;7,85;21,983;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;4933067900,4336;0,0416978061373526;NA;NA;NA;NA;NA;NA;NA
"297";"EtFOSA";"2020071210-cal72";95276091;7,85;21,983;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;11229820427,1833;0,0416978061373526;NA;NA;NA;NA;NA;NA;NA
"298";"EtFOSA";"2020071211-cal81";213380863;7,85;75,974;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;25150368250,1773;0,144109044419744;NA;NA;NA;NA;NA;NA;NA
"299";"EtFOSA";"2020071211-cal82";313384631;7,85;75,974;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;36937421485,6181;0,144109044419744;NA;NA;NA;NA;NA;NA;NA
"300";"EtFOSA";"2020071212-solvent_201208050354";64423;7,84;NA;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;7593287,19080668;NA;NA;NA;NA;NA;NA;NA;NA
"301";"EtFOSA";"2020071212-solvent_201208074426";12235;7,84;NA;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;1442091,62534374;NA;NA;NA;NA;NA;NA;NA;NA
"302";"EtFOSA";"2020071212-solvent_201208105404";15140;7,84;NA;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;1784492,62016381;NA;NA;NA;NA;NA;NA;NA;NA
"303";"EtFOSA";"2020071212-solvent_201208144720";14848;7,85;NA;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;1750075,72154506;NA;NA;NA;NA;NA;NA;NA;NA
"304";"EtFOSA";"2020071212-solvent_201208185514";137421;7,86;NA;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;16197276,1133112;NA;NA;NA;NA;NA;NA;NA;NA
"305";"EtFOSA";"cal7_201208072952";58584900;7,85;NA;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;6905173164,00494;NA;NA;NA;NA;NA;NA;NA;NA
"306";"EtFOSA";"cal7_201208103931";71742138;7,85;NA;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;8455965377,52798;NA;NA;NA;NA;NA;NA;NA;NA
"307";"EtFOSA";"cal7_201208143247";84897475;7,85;NA;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;10006533527,6117;NA;NA;NA;NA;NA;NA;NA;NA
"308";"EtFOSA";"cal7_201208162928";95349875;7,85;NA;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;11238517058,8535;NA;NA;NA;NA;NA;NA;NA;NA
"309";"EtFOSA";"EB-A";7928;7,85;NA;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;934442,370717218;NA;NA;NA;NA;NA;NA;NA;NA
"310";"EtFOSA";"QCN-AL";10784824;7,86;NA;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;1271165048,72956;NA;NA;NA;NA;NA;NA;NA;NA
"311";"EtFOSA";"QCN-BL";12235001;7,85;NA;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;1442091743,20983;NA;NA;NA;NA;NA;NA;NA;NA
"312";"EtFOSA";"QCN-CL";11914948;7,85;NA;"CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,866091160093;527,198;1404368347,13577;NA;NA;NA;NA;NA;NA;NA;NA
"313";"EtFOSAA";"2020071203-solvent_201208164403";4457;5,34;NA;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;539939,734379464;NA;NA;NA;NA;NA;NA;NA;NA
"314";"EtFOSAA";"2020071204-cal11";37186;5,36;0,012;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;4504868,51304347;2,05046186653544e-05;NA;NA;NA;NA;NA;NA;NA
"315";"EtFOSAA";"2020071204-cal12";45279;5,36;0,012;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;5485288,58715902;2,05046186653544e-05;NA;NA;NA;NA;NA;NA;NA
"316";"EtFOSAA";"2020071205-cal21";66706;5,35;0,041;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;8081045,52872258;7,00574471066274e-05;NA;NA;NA;NA;NA;NA;NA
"317";"EtFOSAA";"2020071205-cal22";112757;5,36;0,041;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;13659857,4443404;7,00574471066274e-05;NA;NA;NA;NA;NA;NA;NA
"318";"EtFOSAA";"2020071206-cal31";154440;5,35;0,145;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;18709511,4600773;0,000247764142206365;NA;NA;NA;NA;NA;NA;NA
"319";"EtFOSAA";"2020071206-cal32";223870;5,36;0,145;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;27120553,8109784;0,000247764142206365;NA;NA;NA;NA;NA;NA;NA
"320";"EtFOSAA";"2020071207-cal41";839286;5,35;0,507;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;101674637,628091;0,000866320138611222;NA;NA;NA;NA;NA;NA;NA
"321";"EtFOSAA";"2020071207-cal42";983804;5,36;0,507;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;119182156,257899;0,000866320138611222;NA;NA;NA;NA;NA;NA;NA
"322";"EtFOSAA";"2020071208-cal51";1194539;5,34;1,76;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;144711480,898791;0,00300734407091864;NA;NA;NA;NA;NA;NA;NA
"323";"EtFOSAA";"2020071208-cal52";1522039;5,35;1,76;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;184386208,969079;0,00300734407091864;NA;NA;NA;NA;NA;NA;NA
"324";"EtFOSAA";"2020071209-cal61";5784823;5,35;6,313;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;700797799,877096;0,0107871381361985;NA;NA;NA;NA;NA;NA;NA
"325";"EtFOSAA";"2020071209-cal62";6219328;5,35;6,313;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;753435563,908181;0,0107871381361985;NA;NA;NA;NA;NA;NA;NA
"326";"EtFOSAA";"2020071210-cal71";9885502;5,35;21,824;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;1197571308,97188;0,0372910664793911;NA;NA;NA;NA;NA;NA;NA
"327";"EtFOSAA";"2020071210-cal72";21215838;5,36;21,824;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;2570175888,34592;0,0372910664793911;NA;NA;NA;NA;NA;NA;NA
"328";"EtFOSAA";"2020071211-cal81";50579728;5,35;75,424;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;6127441081,73784;0,128878363184641;NA;NA;NA;NA;NA;NA;NA
"329";"EtFOSAA";"2020071211-cal82";67988105;5,35;75,424;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;8236365123,32581;0,128878363184641;NA;NA;NA;NA;NA;NA;NA
"330";"EtFOSAA";"2020071212-solvent_201208050354";3978;5,35;NA;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;481911,658820172;NA;NA;NA;NA;NA;NA;NA;NA
"331";"EtFOSAA";"2020071212-solvent_201208105404";2459;5,34;NA;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;297893,607098744;NA;NA;NA;NA;NA;NA;NA;NA
"332";"EtFOSAA";"2020071212-solvent_201208144720";9792;5,34;NA;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;1186244,08324966;NA;NA;NA;NA;NA;NA;NA;NA
"333";"EtFOSAA";"2020071212-solvent_201208185514";29487;5,36;NA;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;3572179,25682012;NA;NA;NA;NA;NA;NA;NA;NA
"334";"EtFOSAA";"cal7_201208072952";12949688;5,35;NA;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;1568779694,64145;NA;NA;NA;NA;NA;NA;NA;NA
"335";"EtFOSAA";"cal7_201208103931";15546197;5,35;NA;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;1883331720,61719;NA;NA;NA;NA;NA;NA;NA;NA
"336";"EtFOSAA";"cal7_201208143247";18213289;5,36;NA;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;2206434468,21549;NA;NA;NA;NA;NA;NA;NA;NA
"337";"EtFOSAA";"cal7_201208162928";20435269;5,36;NA;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;2475614475,17005;NA;NA;NA;NA;NA;NA;NA;NA
"338";"EtFOSAA";"QCN-AL";2861885;5,34;NA;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;346700791,277669;NA;NA;NA;NA;NA;NA;NA;NA
"339";"EtFOSAA";"QCN-BL";3859296;5,33;NA;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;467531356,771759;NA;NA;NA;NA;NA;NA;NA;NA
"340";"EtFOSAA";"QCN-CL";3347118;5,34;NA;"CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";121,144207848208;585,234;405483958,684479;NA;NA;NA;NA;NA;NA;NA;NA
"341";"7:3 FTA";"2020071204-cal11";28622;5,04;0,012;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;3198598,2850072;2,71418296307354e-05;37609149878,3095;8,50484069795991e-05;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,000115075833721177
"342";"7:3 FTA";"2020071204-cal12";46076;5,07;0,012;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;5149137,53685947;2,71418296307354e-05;37609149878,3095;0,000136911830060513;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,000185250300976066
"343";"7:3 FTA";"2020071205-cal21";75017;5,07;0,041;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;8383385,07254508;9,27345845716793e-05;37609149878,3095;0,000222908124742806;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,000301608686264467
"344";"7:3 FTA";"2020071205-cal22";146112;5,07;0,041;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;16328474,3420786;9,27345845716793e-05;37609149878,3095;0,00043416228218165;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,000587448823166399
"345";"7:3 FTA";"2020071206-cal31";177124;5,05;0,145;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;19794162,6243315;0,00032796377470472;37609149878,3095;0,000526312418344438;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,000712133742297178
"346";"7:3 FTA";"2020071206-cal32";283093;5,08;0,145;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;31636530,7909141;0,00032796377470472;37609149878,3095;0,000841192393161751;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,00113818611542273
"347";"7:3 FTA";"2020071207-cal41";979986;5,05;0,508;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;109516509,640524;0,00114900412103447;37609149878,3095;0,00291196450850078;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,00394007078418985
"348";"7:3 FTA";"2020071207-cal42";1103497;5,07;0,508;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;123319251,335008;0,00114900412103447;37609149878,3095;0,00327896939266182;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,00443665143189917
"349";"7:3 FTA";"2020071208-cal51";1362041;5,05;1,764;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;152212354,367602;0,00398984895571811;37609149878,3095;0,00404721603280344;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,00547613736417533
"350";"7:3 FTA";"2020071208-cal52";1692623;5,07;1,764;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;189155929,877847;0,00398984895571811;37609149878,3095;0,00502951889340472;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,00680525480052549
"351";"7:3 FTA";"2020071209-cal61";6260412;5,05;6,327;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;699620679,429757;0,0143105296728052;37609149878,3095;0,0186024061084469;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,0251702232666503
"352";"7:3 FTA";"2020071209-cal62";7064413;5,08;6,327;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;789470313,268905;0,0143105296728052;37609149878,3095;0,0209914426628457;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,0284027397011293
"353";"7:3 FTA";"2020071210-cal71";11882530;5,05;21,87;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;1327910002,08045;0,0494659845020153;37609149878,3095;0,0353081632096742;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,0477741613607331
"354";"7:3 FTA";"2020071210-cal72";22847422;5,07;21,87;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;2553271079,10124;0,0494659845020153;37609149878,3095;0,06788962492805;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,0918589244297943
"355";"7:3 FTA";"2020071211-cal81";59728044;5,06;75,581;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;6674796279,26891;0,170950552110051;37609149878,3095;0,177477988757159;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,24013886031148
"356";"7:3 FTA";"2020071211-cal82";76567902;5,07;75,581;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;8556703236,10508;0,170950552110051;37609149878,3095;0,227516528924256;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,30784414642343
"357";"7:3 FTA";"2020071212-solvent_201208050354";19503;4,99;NA;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;2179521,42940729;NA;37609149878,3095;5,79518929957068e-05;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";7,84125492650452e-05
"358";"7:3 FTA";"2020071212-solvent_201208074426";2766;4,82;NA;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;309109,176728737;NA;37609149878,3095;8,21898866974953e-06;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";1,11208076330367e-05
"359";"7:3 FTA";"2020071212-solvent_201208105404";4381;5,08;NA;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;489590,492859219;NA;37609149878,3095;1,30178558793104e-05;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";1,76139762257172e-05
"360";"7:3 FTA";"cal7_201208072952";14751410;5,055;NA;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;1648516341,53582;NA;37609149878,3095;0,0438328530921294;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,0593086019255438
"361";"7:3 FTA";"cal7_201208103931";17361207;5,06;NA;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;1940169343,01779;NA;37609149878,3095;0,0515876947310832;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,0698013894881889
"362";"7:3 FTA";"cal7_201208143247";20376485;5,065;NA;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;2277136118,21239;NA;37609149878,3095;0,0605473967260742;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,0819244287499848
"363";"7:3 FTA";"cal7_201208162928";23258301;5,075;NA;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;2599188096,24699;NA;37609149878,3095;0,0691105250891628;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,0935108789921422
"364";"7:3 FTA";"EB-A";3911;5,11;NA;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;437066,518505456;NA;37609149878,3095;1,16212815211101e-05;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";1,57243234464232e-05
"365";"7:3 FTA";"EB-B";1636;4,88;NA;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;182828,132005862;NA;37609149878,3095;4,86126734045923e-06;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";6,5775998870745e-06
"366";"7:3 FTA";"EB-C";17230;4,77;NA;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;1925506,54918154;NA;37609149878,3095;5,11978216846654e-05;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";6,9273866781353e-05
"367";"7:3 FTA";"QCN-AL";2282699;5,055;NA;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;255098773,900764;NA;37609149878,3095;0,00678289125721207;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,00917767768008867
"368";"7:3 FTA";"QCN-BL";3177687;5,055;NA;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;355116490,409115;NA;37609149878,3095;0,00944228975018452;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,0127760107899499
"369";"7:3 FTA";"QCN-CL";2552379;5,055;NA;"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;442,122;285236359,866131;NA;37609149878,3095;0,00758422779533862;"5:3 FTA";"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";27795569074,5394;"smaller";0,0102619363216206
"370";"FOSA";"2020071204-cal11";168718;6,65;0,012;"N[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";115,407297044685;499,145;19471288,3427852;2,40411102986106e-05;NA;NA;NA;NA;NA;NA;NA
"371";"FOSA";"2020071204-cal12";230494;6,65;0,012;"N[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";115,407297044685;499,145;26600689,5250176;2,40411102986106e-05;NA;NA;NA;NA;NA;NA;NA
"372";"FOSA";"2020071205-cal21";281770;6,66;0,042;"N[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";115,407297044685;499,145;32518314,0882809;8,41438860451372e-05;NA;NA;NA;NA;NA;NA;NA
